view_a,track_id_a,view_b,track_id_b,cosine_similarity,time_gap
view1,32,view3,38,0.9978,36.08
view1,32,view3,39,0.9983,38.08
view1,32,view3,40,0.996,38.52
view1,32,view3,42,0.9947,40.96
view1,32,view3,43,0.998,45.56
view1,32,view3,45,0.997,47.32
view1,32,view3,46,0.9969,47.64
view1,32,view3,47,0.9981,49.0
view1,32,view3,48,0.9973,49.2
view1,32,view3,49,0.9982,50.84
view1,32,view3,50,0.9986,51.88
view1,32,view3,51,0.9989,55.6
view1,32,view3,52,0.9947,55.88
view1,32,view3,54,0.9969,57.44
view1,32,view3,55,0.9986,58.24
view1,32,view3,56,0.994,63.88
view1,32,view3,57,0.9951,67.96
view1,32,view3,58,0.9941,69.04
view1,32,view3,59,0.9977,70.6
view1,32,view3,61,0.9982,74.8
view1,32,view3,62,0.9965,76.64
view1,32,view3,64,0.997,82.8
view1,32,view3,65,0.9963,83.28
view1,32,view3,66,0.9973,85.36
view1,32,view3,67,0.9978,89.12
view1,32,view3,68,0.9985,90.24
view1,33,view2,1,0.9985,0.0
view1,33,view2,2,0.9987,47.88
view1,33,view2,4,0.9979,56.4
view1,33,view2,5,0.9963,47.64
view1,33,view2,7,0.9845,50.56
view1,33,view2,8,0.9972,12.16
view1,33,view2,10,0.9991,24.52
view1,33,view2,13,0.9851,41.04
view1,33,view2,14,0.9989,23.96
view1,33,view2,15,0.9977,36.28
view1,33,view2,16,0.9959,32.16
view1,33,view2,17,0.998,30.28
view1,33,view2,18,0.9979,0.0
view1,33,view2,19,0.9984,18.96
view1,33,view2,20,0.998,17.8
view1,33,view2,21,0.9983,6.48
view1,33,view2,23,0.9984,0.0
view1,33,view2,24,0.9948,11.0
view1,33,view2,25,0.9987,0.52
view1,33,view2,26,0.9982,3.08
view1,33,view2,28,0.9971,8.28
view1,33,view2,29,0.9973,0.0
view1,33,view2,30,0.9963,3.72
view1,33,view2,31,0.9977,1.96
view1,33,view2,32,0.9962,0.64
view1,33,view2,33,0.9987,0.0
view1,33,view2,34,0.9976,0.0
view1,33,view2,35,0.9986,0.0
view1,33,view2,36,0.994,0.0
view1,33,view2,37,0.9933,0.0
view1,33,view2,38,0.9981,0.0
view1,33,view2,39,0.9915,0.0
view1,33,view2,42,0.9963,0.0
view1,33,view2,43,0.996,0.0
view1,33,view2,44,0.993,0.0
view1,33,view2,45,0.9989,0.0
view1,33,view2,46,0.9984,1.28
view1,33,view2,47,0.9987,1.72
view1,33,view2,49,0.9988,7.56
view1,33,view2,50,0.9971,8.08
view1,33,view2,51,0.9973,9.6
view1,33,view2,52,0.9968,10.44
view1,33,view2,53,0.9981,10.92
view1,33,view2,54,0.9948,12.08
view1,33,view2,55,0.9977,14.96
view1,33,view2,56,0.999,15.32
view1,33,view2,57,0.9982,16.08
view1,33,view2,58,0.998,16.12
view1,33,view2,59,0.997,17.52
view1,33,view2,60,0.9973,19.76
view1,33,view2,61,0.9967,20.0
view1,33,view2,62,0.9931,25.48
view1,33,view2,63,0.9994,27.8
view1,33,view2,65,0.9986,28.12
view1,33,view2,66,0.9976,30.76
view1,33,view2,67,0.9918,31.28
view1,33,view2,68,0.9909,32.12
view1,33,view2,69,0.9886,34.64
view1,33,view2,70,0.9968,35.24
view1,33,view2,71,0.9948,35.52
view1,33,view2,72,0.9971,37.08
view1,33,view2,73,0.9945,37.12
view1,33,view2,74,0.9992,38.52
view1,33,view2,75,0.9975,39.36
view1,33,view2,76,0.9981,42.36
view1,33,view2,77,0.992,44.2
view1,33,view2,78,0.9955,46.24
view1,33,view2,79,0.9991,46.84
view1,33,view2,80,0.999,49.56
view1,33,view2,82,0.999,51.16
view1,33,view2,83,0.9989,52.48
view1,33,view2,84,0.9994,52.6
view1,33,view2,85,0.9955,54.6
view1,33,view2,86,0.9957,57.72
view1,33,view2,87,0.9985,58.8
view1,33,view2,88,0.9971,59.32
view1,33,view2,89,0.9956,59.4
view1,33,view2,91,0.9974,63.44
view1,33,view2,92,0.9948,65.84
view1,33,view2,93,0.9989,66.8
view1,33,view2,94,0.9968,68.28
view1,33,view2,95,0.9985,69.28
view1,33,view2,96,0.9939,69.56
view1,33,view2,97,0.9975,73.96
view1,33,view3,1,0.9973,34.8
view1,33,view3,2,0.9973,58.12
view1,33,view3,3,0.9991,34.2
view1,33,view3,4,0.999,42.92
view1,33,view3,6,0.9987,37.84
view1,33,view3,7,0.9984,35.52
view1,33,view3,8,0.9993,26.08
view1,33,view3,9,0.9984,29.44
view1,33,view3,11,0.9988,7.8
view1,33,view3,12,0.9979,9.56
view1,33,view3,13,0.9975,24.32
view1,33,view3,14,0.9989,0.0
view1,33,view3,15,0.9991,13.24
view1,33,view3,16,0.9979,0.0
view1,33,view3,17,0.9994,4.04
view1,33,view3,18,0.9983,9.52
view1,33,view3,19,0.9973,0.0
view1,33,view3,20,0.9984,0.4
view1,33,view3,21,0.999,0.76
view1,33,view3,22,0.9982,0.0
view1,33,view3,23,0.998,0.0
view1,33,view3,24,0.9977,0.0
view1,33,view3,25,0.9976,0.0
view1,33,view3,27,0.9993,0.0
view1,33,view3,28,0.9979,0.0
view1,33,view3,29,0.9991,1.04
view1,33,view3,30,0.9986,3.4
view1,33,view3,31,0.9993,5.68
view1,33,view3,32,0.9991,6.68
view1,33,view3,33,0.9931,9.72
view1,33,view3,34,0.9993,11.28
view1,33,view3,36,0.999,17.32
view1,33,view3,37,0.9978,17.92
view1,33,view3,38,0.9994,20.96
view1,33,view3,39,0.9993,22.96
view1,33,view3,40,0.9989,23.4
view1,33,view3,42,0.9982,25.84
view1,33,view3,43,0.999,30.44
view1,33,view3,45,0.999,32.2
view1,33,view3,46,0.9979,32.52
view1,33,view3,47,0.9976,33.88
view1,33,view3,48,0.9993,34.08
view1,33,view3,49,0.9985,35.72
view1,33,view3,50,0.9986,36.76
view1,33,view3,51,0.9985,40.48
view1,33,view3,52,0.9979,40.76
view1,33,view3,54,0.999,42.32
view1,33,view3,55,0.9966,43.12
view1,33,view3,56,0.9977,48.76
view1,33,view3,57,0.9982,52.84
view1,33,view3,58,0.9956,53.92
view1,33,view3,59,0.9994,55.48
view1,33,view3,61,0.9997,59.68
view1,33,view3,62,0.9983,61.52
view1,33,view3,64,0.9991,67.68
view1,33,view3,65,0.9988,68.16
view1,33,view3,66,0.9969,70.24
view1,33,view3,67,0.9983,74.0
view1,33,view3,68,0.9986,75.12
view1,34,view2,1,0.9985,0.0
view1,34,view2,2,0.9958,50.16
view1,34,view2,4,0.993,58.68
view1,34,view2,5,0.9983,49.92
view1,34,view2,7,0.9914,52.84
view1,34,view2,8,0.9929,14.44
view1,34,view2,10,0.998,26.8
view1,34,view2,13,0.9921,43.32
view1,34,view2,14,0.9983,26.24
view1,34,view2,15,0.9946,38.56
view1,34,view2,16,0.9984,34.44
view1,34,view2,17,0.998,32.56
view1,34,view2,18,0.9978,0.0
view1,34,view2,19,0.9991,21.24
view1,34,view2,20,0.9963,20.08
view1,34,view2,21,0.9983,8.76
view1,34,view2,23,0.9982,0.0
view1,34,view2,24,0.9965,13.28
view1,34,view2,25,0.9961,2.8
view1,34,view2,26,0.9948,5.36
view1,34,view2,28,0.9981,10.56
view1,34,view2,29,0.9981,0.0
view1,34,view2,30,0.9976,6.0
view1,34,view2,31,0.9988,4.24
view1,34,view2,32,0.9983,2.92
view1,34,view2,33,0.998,0.68
view1,34,view2,34,0.997,0.52
view1,34,view2,35,0.9951,0.28
view1,34,view2,36,0.9983,0.8
view1,34,view2,37,0.9947,0.92
view1,34,view2,38,0.9974,3.44
view1,34,view2,39,0.9931,3.88
view1,34,view2,42,0.9927,7.96
view1,34,view2,43,0.997,9.12
view1,34,view2,44,0.9943,9.48
view1,34,view2,45,0.9984,9.84
view1,34,view2,46,0.9984,11.36
view1,34,view2,47,0.998,11.8
view1,34,view2,49,0.998,17.64
view1,34,view2,50,0.9979,18.16
view1,34,view2,51,0.998,19.68
view1,34,view2,52,0.9934,20.52
view1,34,view2,53,0.9956,21.0
view1,34,view2,54,0.994,22.16
view1,34,view2,55,0.9976,25.04
view1,34,view2,56,0.9977,25.4
view1,34,view2,57,0.9984,26.16
view1,34,view2,58,0.9985,26.2
view1,34,view2,59,0.9927,27.6
view1,34,view2,60,0.9951,29.84
view1,34,view2,61,0.9991,30.08
view1,34,view2,62,0.9938,35.56
view1,34,view2,63,0.9973,37.88
view1,34,view2,65,0.9969,38.2
view1,34,view2,66,0.9986,40.84
view1,34,view2,67,0.9961,41.36
view1,34,view2,68,0.997,42.2
view1,34,view2,69,0.9921,44.72
view1,34,view2,70,0.9983,45.32
view1,34,view2,71,0.992,45.6
view1,34,view2,72,0.9982,47.16
view1,34,view2,73,0.995,47.2
view1,34,view2,74,0.9981,48.6
view1,34,view2,75,0.9966,49.44
view1,34,view2,76,0.9989,52.44
view1,34,view2,77,0.9938,54.28
view1,34,view2,78,0.998,56.32
view1,34,view2,79,0.9977,56.92
view1,34,view2,80,0.9974,59.64
view1,34,view2,82,0.9969,61.24
view1,34,view2,83,0.998,62.56
view1,34,view2,84,0.9976,62.68
view1,34,view2,85,0.9972,64.68
view1,34,view2,86,0.9933,67.8
view1,34,view2,87,0.9981,68.88
view1,34,view2,88,0.9945,69.4
view1,34,view2,89,0.9969,69.48
view1,34,view2,91,0.9968,73.52
view1,34,view2,92,0.9952,75.92
view1,34,view2,93,0.9983,76.88
view1,34,view2,94,0.9991,78.36
view1,34,view2,95,0.9988,79.36
view1,34,view2,96,0.9942,79.64
view1,34,view2,97,0.9987,84.04
view1,34,view3,1,0.9942,37.08
view1,34,view3,2,0.9925,60.4
view1,34,view3,3,0.9977,36.48
view1,34,view3,4,0.9976,45.2
view1,34,view3,6,0.9965,40.12
view1,34,view3,7,0.9961,37.8
view1,34,view3,8,0.9975,28.36
view1,34,view3,9,0.997,31.72
view1,34,view3,11,0.9956,10.08
view1,34,view3,12,0.9955,11.84
view1,34,view3,13,0.9938,26.6
view1,34,view3,14,0.9959,2.16
view1,34,view3,15,0.9957,15.52
view1,34,view3,16,0.9987,0.0
view1,34,view3,17,0.9978,6.32
view1,34,view3,18,0.9948,11.8
view1,34,view3,19,0.993,0.0
view1,34,view3,20,0.9949,2.68
view1,34,view3,21,0.9968,3.04
view1,34,view3,22,0.9939,0.0
view1,34,view3,23,0.9933,0.0
view1,34,view3,24,0.9975,1.6
view1,34,view3,25,0.9981,3.72
view1,34,view3,27,0.9974,8.56
view1,34,view3,28,0.9959,8.64
view1,34,view3,29,0.9981,11.12
view1,34,view3,30,0.998,13.48
view1,34,view3,31,0.9951,15.76
view1,34,view3,32,0.9976,16.76
view1,34,view3,33,0.9899,19.8
view1,34,view3,34,0.9954,21.36
view1,34,view3,36,0.9942,27.4
view1,34,view3,37,0.9931,28.0
view1,34,view3,38,0.9967,31.04
view1,34,view3,39,0.9976,33.04
view1,34,view3,40,0.9942,33.48
view1,34,view3,42,0.9939,35.92
view1,34,view3,43,0.9986,40.52
view1,34,view3,45,0.9959,42.28
view1,34,view3,46,0.9964,42.6
view1,34,view3,47,0.9991,43.96
view1,34,view3,48,0.9962,44.16
view1,34,view3,49,0.9987,45.8
view1,34,view3,50,0.9974,46.84
view1,34,view3,51,0.9989,50.56
view1,34,view3,52,0.9933,50.84
view1,34,view3,54,0.996,52.4
view1,34,view3,55,0.9971,53.2
view1,34,view3,56,0.9929,58.84
view1,34,view3,57,0.994,62.92
view1,34,view3,58,0.9931,64.0
view1,34,view3,59,0.996,65.56
view1,34,view3,61,0.997,69.76
view1,34,view3,62,0.9975,71.6
view1,34,view3,64,0.9965,77.76
view1,34,view3,65,0.9942,78.24
view1,34,view3,66,0.9969,80.32
view1,34,view3,67,0.9985,84.08
view1,34,view3,68,0.9973,85.2
view1,35,view2,1,0.999,0.0
view1,35,view2,2,0.9988,51.44
view1,35,view2,4,0.9967,59.96
view1,35,view2,5,0.9964,51.2
view1,35,view2,7,0.9861,54.12
view1,35,view2,8,0.9975,15.72
view1,35,view2,10,0.9997,28.08
view1,35,view2,13,0.987,44.6
view1,35,view2,14,0.9996,27.52
view1,35,view2,15,0.9972,39.84
view1,35,view2,16,0.997,35.72
view1,35,view2,17,0.9981,33.84
view1,35,view2,18,0.9986,0.0
view1,35,view2,19,0.999,22.52
view1,35,view2,20,0.9986,21.36
view1,35,view2,21,0.9985,10.04
view1,35,view2,23,0.9992,0.0
view1,35,view2,24,0.9959,14.56
view1,35,view2,25,0.9989,4.08
view1,35,view2,26,0.9982,6.64
view1,35,view2,28,0.9968,11.84
view1,35,view2,29,0.9984,0.0
view1,35,view2,30,0.9972,7.28
view1,35,view2,31,0.9988,5.52
view1,35,view2,32,0.997,4.2
view1,35,view2,33,0.999,1.96
view1,35,view2,34,0.9981,1.8
view1,35,view2,35,0.999,0.0
view1,35,view2,36,0.9951,0.0
view1,35,view2,37,0.9946,0.0
view1,35,view2,38,0.9982,0.0
view1,35,view2,39,0.9926,0.16
view1,35,view2,42,0.9967,4.24
view1,35,view2,43,0.9971,5.4
view1,35,view2,44,0.995,5.76
view1,35,view2,45,0.9989,6.12
view1,35,view2,46,0.9996,7.64
view1,35,view2,47,0.9992,8.08
view1,35,view2,49,0.9992,13.92
view1,35,view2,50,0.9983,14.44
view1,35,view2,51,0.9984,15.96
view1,35,view2,52,0.9971,16.8
view1,35,view2,53,0.9988,17.28
view1,35,view2,54,0.9949,18.44
view1,35,view2,55,0.9981,21.32
view1,35,view2,56,0.9992,21.68
view1,35,view2,57,0.998,22.44
view1,35,view2,58,0.9989,22.48
view1,35,view2,59,0.9974,23.88
view1,35,view2,60,0.9979,26.12
view1,35,view2,61,0.9973,26.36
view1,35,view2,62,0.994,31.84
view1,35,view2,63,0.9994,34.16
view1,35,view2,65,0.9996,34.48
view1,35,view2,66,0.9984,37.12
view1,35,view2,67,0.9931,37.64
view1,35,view2,68,0.9926,38.48
view1,35,view2,69,0.9899,41.0
view1,35,view2,70,0.9979,41.6
view1,35,view2,71,0.9953,41.88
view1,35,view2,72,0.9983,43.44
view1,35,view2,73,0.9959,43.48
view1,35,view2,74,0.9992,44.88
view1,35,view2,75,0.9985,45.72
view1,35,view2,76,0.9981,48.72
view1,35,view2,77,0.994,50.56
view1,35,view2,78,0.9968,52.6
view1,35,view2,79,0.9993,53.2
view1,35,view2,80,0.999,55.92
view1,35,view2,82,0.9992,57.52
view1,35,view2,83,0.9995,58.84
view1,35,view2,84,0.9993,58.96
view1,35,view2,85,0.9949,60.96
view1,35,view2,86,0.9961,64.08
view1,35,view2,87,0.9991,65.16
view1,35,view2,88,0.9979,65.68
view1,35,view2,89,0.9972,65.76
view1,35,view2,91,0.998,69.8
view1,35,view2,92,0.9959,72.2
view1,35,view2,93,0.9996,73.16
view1,35,view2,94,0.9978,74.64
view1,35,view2,95,0.9988,75.64
view1,35,view2,96,0.9949,75.92
view1,35,view2,97,0.9986,80.32
view1,35,view3,1,0.9979,38.36
view1,35,view3,2,0.9971,61.68
view1,35,view3,3,0.9992,37.76
view1,35,view3,4,0.9992,46.48
view1,35,view3,6,0.9988,41.4
view1,35,view3,7,0.9989,39.08
view1,35,view3,8,0.9993,29.64
view1,35,view3,9,0.9993,33.0
view1,35,view3,11,0.999,11.36
view1,35,view3,12,0.9989,13.12
view1,35,view3,13,0.9975,27.88
view1,35,view3,14,0.9991,3.44
view1,35,view3,15,0.999,16.8
view1,35,view3,16,0.9981,0.48
view1,35,view3,17,0.9996,7.6
view1,35,view3,18,0.9985,13.08
view1,35,view3,19,0.9975,0.0
view1,35,view3,20,0.9983,3.96
view1,35,view3,21,0.9992,4.32
view1,35,view3,22,0.9979,0.0
view1,35,view3,23,0.9979,0.0
view1,35,view3,24,0.9984,0.0
view1,35,view3,25,0.9986,0.0
view1,35,view3,27,0.9994,4.84
view1,35,view3,28,0.9988,4.92
view1,35,view3,29,0.9996,7.4
view1,35,view3,30,0.9986,9.76
view1,35,view3,31,0.9989,12.04
view1,35,view3,32,0.9991,13.04
view1,35,view3,33,0.9931,16.08
view1,35,view3,34,0.999,17.64
view1,35,view3,36,0.9983,23.68
view1,35,view3,37,0.9976,24.28
view1,35,view3,38,0.9989,27.32
view1,35,view3,39,0.9996,29.32
view1,35,view3,40,0.9981,29.76
view1,35,view3,42,0.997,32.2
view1,35,view3,43,0.9994,36.8
view1,35,view3,45,0.9988,38.56
view1,35,view3,46,0.9972,38.88
view1,35,view3,47,0.9983,40.24
view1,35,view3,48,0.9988,40.44
view1,35,view3,49,0.9996,42.08
view1,35,view3,50,0.9989,43.12
view1,35,view3,51,0.999,46.84
view1,35,view3,52,0.9979,47.12
view1,35,view3,54,0.9994,48.68
view1,35,view3,55,0.9967,49.48
view1,35,view3,56,0.9975,55.12
view1,35,view3,57,0.9983,59.2
view1,35,view3,58,0.996,60.28
view1,35,view3,59,0.9988,61.84
view1,35,view3,61,0.9995,66.04
view1,35,view3,62,0.9994,67.88
view1,35,view3,64,0.9994,74.04
view1,35,view3,65,0.9983,74.52
view1,35,view3,66,0.9982,76.6
view1,35,view3,67,0.9993,80.36
view1,35,view3,68,0.999,81.48
view1,36,view2,1,0.9983,0.0
view1,36,view2,2,0.9972,53.32
view1,36,view2,4,0.997,61.84
view1,36,view2,5,0.9973,53.08
view1,36,view2,7,0.9867,56.0
view1,36,view2,8,0.9947,17.6
view1,36,view2,10,0.9985,29.96
view1,36,view2,13,0.9869,46.48
view1,36,view2,14,0.9982,29.4
view1,36,view2,15,0.9968,41.72
view1,36,view2,16,0.9963,37.6
view1,36,view2,17,0.9986,35.72
view1,36,view2,18,0.9974,1.64
view1,36,view2,19,0.9981,24.4
view1,36,view2,20,0.9969,23.24
view1,36,view2,21,0.9986,11.92
view1,36,view2,23,0.9979,0.0
view1,36,view2,24,0.9946,16.44
view1,36,view2,25,0.9974,5.96
view1,36,view2,26,0.9969,8.52
view1,36,view2,28,0.9976,13.72
view1,36,view2,29,0.9966,0.0
view1,36,view2,30,0.9966,9.16
view1,36,view2,31,0.9973,7.4
view1,36,view2,32,0.9966,6.08
view1,36,view2,33,0.9987,3.84
view1,36,view2,34,0.9976,3.68
view1,36,view2,35,0.9966,0.0
view1,36,view2,36,0.9951,1.64
view1,36,view2,37,0.9937,0.88
view1,36,view2,38,0.9979,0.0
view1,36,view2,39,0.992,0.0
view1,36,view2,42,0.9943,0.64
view1,36,view2,43,0.9962,1.8
view1,36,view2,44,0.9929,2.16
view1,36,view2,45,0.9989,2.52
view1,36,view2,46,0.9974,4.04
view1,36,view2,47,0.9983,4.48
view1,36,view2,49,0.9985,10.32
view1,36,view2,50,0.9968,10.84
view1,36,view2,51,0.9969,12.36
view1,36,view2,52,0.9954,13.2
view1,36,view2,53,0.9967,13.68
view1,36,view2,54,0.9941,14.84
view1,36,view2,55,0.9974,17.72
view1,36,view2,56,0.9987,18.08
view1,36,view2,57,0.9983,18.84
view1,36,view2,58,0.9976,18.88
view1,36,view2,59,0.9943,20.28
view1,36,view2,60,0.9959,22.52
view1,36,view2,61,0.9971,22.76
view1,36,view2,62,0.9931,28.24
view1,36,view2,63,0.9989,30.56
view1,36,view2,65,0.9971,30.88
view1,36,view2,66,0.9978,33.52
view1,36,view2,67,0.9929,34.04
view1,36,view2,68,0.9923,34.88
view1,36,view2,69,0.9895,37.4
view1,36,view2,70,0.9966,38.0
view1,36,view2,71,0.9929,38.28
view1,36,view2,72,0.9966,39.84
view1,36,view2,73,0.9944,39.88
view1,36,view2,74,0.9989,41.28
view1,36,view2,75,0.9967,42.12
view1,36,view2,76,0.9983,45.12
view1,36,view2,77,0.9918,46.96
view1,36,view2,78,0.9958,49.0
view1,36,view2,79,0.9984,49.6
view1,36,view2,80,0.9987,52.32
view1,36,view2,82,0.998,53.92
view1,36,view2,83,0.9981,55.24
view1,36,view2,84,0.9987,55.36
view1,36,view2,85,0.9964,57.36
view1,36,view2,86,0.9945,60.48
view1,36,view2,87,0.9981,61.56
view1,36,view2,88,0.9953,62.08
view1,36,view2,89,0.9951,62.16
view1,36,view2,91,0.9963,66.2
view1,36,view2,92,0.9948,68.6
view1,36,view2,93,0.9981,69.56
view1,36,view2,94,0.9972,71.04
view1,36,view2,95,0.9985,72.04
view1,36,view2,96,0.9942,72.32
view1,36,view2,97,0.9975,76.72
view1,36,view3,1,0.9953,40.24
view1,36,view3,2,0.9947,63.56
view1,36,view3,3,0.9979,39.64
view1,36,view3,4,0.9988,48.36
view1,36,view3,6,0.9984,43.28
view1,36,view3,7,0.9968,40.96
view1,36,view3,8,0.9987,31.52
view1,36,view3,9,0.9969,34.88
view1,36,view3,11,0.9976,13.24
view1,36,view3,12,0.996,15.0
view1,36,view3,13,0.9962,29.76
view1,36,view3,14,0.9976,5.32
view1,36,view3,15,0.9982,18.68
view1,36,view3,16,0.9982,2.36
view1,36,view3,17,0.9985,9.48
view1,36,view3,18,0.9963,14.96
view1,36,view3,19,0.9948,0.0
view1,36,view3,20,0.9974,5.84
view1,36,view3,21,0.9982,6.2
view1,36,view3,22,0.9969,0.0
view1,36,view3,23,0.9959,0.0
view1,36,view3,24,0.9976,0.0
view1,36,view3,25,0.9971,0.0
view1,36,view3,27,0.9988,1.24
view1,36,view3,28,0.9962,1.32
view1,36,view3,29,0.9982,3.8
view1,36,view3,30,0.9984,6.16
view1,36,view3,31,0.998,8.44
view1,36,view3,32,0.9982,9.44
view1,36,view3,33,0.9905,12.48
view1,36,view3,34,0.9981,14.04
view1,36,view3,36,0.9978,20.08
view1,36,view3,37,0.9955,20.68
view1,36,view3,38,0.9992,23.72
view1,36,view3,39,0.9985,25.72
view1,36,view3,40,0.9976,26.16
view1,36,view3,42,0.9976,28.6
view1,36,view3,43,0.9985,33.2
view1,36,view3,45,0.9974,34.96
view1,36,view3,46,0.9983,35.28
view1,36,view3,47,0.9977,36.64
view1,36,view3,48,0.9992,36.84
view1,36,view3,49,0.9977,38.48
view1,36,view3,50,0.9976,39.52
view1,36,view3,51,0.9982,43.24
view1,36,view3,52,0.9956,43.52
view1,36,view3,54,0.9975,45.08
view1,36,view3,55,0.9963,45.88
view1,36,view3,56,0.9954,51.52
view1,36,view3,57,0.9961,55.6
view1,36,view3,58,0.9943,56.68
view1,36,view3,59,0.9992,58.24
view1,36,view3,61,0.9987,62.44
view1,36,view3,62,0.997,64.28
view1,36,view3,64,0.9975,70.44
view1,36,view3,65,0.9971,70.92
view1,36,view3,66,0.9965,73.0
view1,36,view3,67,0.9971,76.76
view1,36,view3,68,0.9984,77.88
view1,37,view2,1,0.9994,0.0
view1,37,view2,2,0.998,53.36
view1,37,view2,4,0.9948,61.88
view1,37,view2,5,0.9979,53.12
view1,37,view2,7,0.9902,56.04
view1,37,view2,8,0.9965,17.64
view1,37,view2,10,0.9991,30.0
view1,37,view2,13,0.9909,46.52
view1,37,view2,14,0.9996,29.44
view1,37,view2,15,0.996,41.76
view1,37,view2,16,0.9987,37.64
view1,37,view2,17,0.9988,35.76
view1,37,view2,18,0.9992,1.68
view1,37,view2,19,0.999,24.44
view1,37,view2,20,0.9988,23.28
view1,37,view2,21,0.9993,11.96
view1,37,view2,23,0.9997,0.0
view1,37,view2,24,0.9974,16.48
view1,37,view2,25,0.9984,6.0
view1,37,view2,26,0.9972,8.56
view1,37,view2,28,0.9974,13.76
view1,37,view2,29,0.9995,0.0
view1,37,view2,30,0.9986,9.2
view1,37,view2,31,0.9989,7.44
view1,37,view2,32,0.9987,6.12
view1,37,view2,33,0.9995,3.88
view1,37,view2,34,0.9991,3.72
view1,37,view2,35,0.9977,0.0
view1,37,view2,36,0.9971,1.68
view1,37,view2,37,0.9975,0.92
view1,37,view2,38,0.9989,0.0
view1,37,view2,39,0.9959,0.0
view1,37,view2,42,0.9958,0.0
view1,37,view2,43,0.999,0.0
view1,37,view2,44,0.9973,0.0
view1,37,view2,45,0.9991,0.0
view1,37,view2,46,0.9992,0.0
view1,37,view2,47,0.9993,0.0
view1,37,view2,49,0.9994,0.0
view1,37,view2,50,0.9991,0.0
view1,37,view2,51,0.9992,0.0
view1,37,view2,52,0.9971,0.0
view1,37,view2,53,0.9988,0.0
view1,37,view2,54,0.9958,0.0
view1,37,view2,55,0.9982,1.2
view1,37,view2,56,0.9992,1.56
view1,37,view2,57,0.9976,2.32
view1,37,view2,58,0.9988,2.36
view1,37,view2,59,0.996,3.76
view1,37,view2,60,0.9985,6.0
view1,37,view2,61,0.9983,6.24
view1,37,view2,62,0.9965,11.72
view1,37,view2,63,0.9991,14.04
view1,37,view2,65,0.9992,14.36
view1,37,view2,66,0.9995,17.0
view1,37,view2,67,0.9959,17.52
view1,37,view2,68,0.9949,18.36
view1,37,view2,69,0.9935,20.88
view1,37,view2,70,0.9988,21.48
view1,37,view2,71,0.9956,21.76
view1,37,view2,72,0.9993,23.32
view1,37,view2,73,0.9979,23.36
view1,37,view2,74,0.999,24.76
view1,37,view2,75,0.9993,25.6
view1,37,view2,76,0.9983,28.6
view1,37,view2,77,0.9967,30.44
view1,37,view2,78,0.9987,32.48
view1,37,view2,79,0.9991,33.08
view1,37,view2,80,0.9989,35.8
view1,37,view2,82,0.9986,37.4
view1,37,view2,83,0.9995,38.72
view1,37,view2,84,0.9989,38.84
view1,37,view2,85,0.9958,40.84
view1,37,view2,86,0.9967,43.96
view1,37,view2,87,0.9994,45.04
view1,37,view2,88,0.998,45.56
view1,37,view2,89,0.9985,45.64
view1,37,view2,91,0.9978,49.68
view1,37,view2,92,0.9982,52.08
view1,37,view2,93,0.9988,53.04
view1,37,view2,94,0.9989,54.52
view1,37,view2,95,0.9986,55.52
view1,37,view2,96,0.9974,55.8
view1,37,view2,97,0.9994,60.2
view1,37,view3,1,0.9979,40.28
view1,37,view3,2,0.9956,63.6
view1,37,view3,3,0.9987,39.68
view1,37,view3,4,0.9993,48.4
view1,37,view3,6,0.9983,43.32
view1,37,view3,7,0.9972,41.0
view1,37,view3,8,0.9982,31.56
view1,37,view3,9,0.9984,34.92
view1,37,view3,11,0.9981,13.28
view1,37,view3,12,0.9982,15.04
view1,37,view3,13,0.995,29.8
view1,37,view3,14,0.998,5.36
view1,37,view3,15,0.9981,18.72
view1,37,view3,16,0.9989,2.4
view1,37,view3,17,0.9991,9.52
view1,37,view3,18,0.997,15.0
view1,37,view3,19,0.996,0.0
view1,37,view3,20,0.9979,5.88
view1,37,view3,21,0.9982,6.24
view1,37,view3,22,0.9959,0.0
view1,37,view3,23,0.9962,0.0
view1,37,view3,24,0.9991,0.0
view1,37,view3,25,0.9986,0.0
view1,37,view3,27,0.9991,0.0
view1,37,view3,28,0.9971,0.0
view1,37,view3,29,0.9986,0.0
view1,37,view3,30,0.9985,0.0
view1,37,view3,31,0.9975,0.0
view1,37,view3,32,0.9985,0.0
view1,37,view3,33,0.9933,0.0
view1,37,view3,34,0.9972,0.0
view1,37,view3,36,0.9966,3.56
view1,37,view3,37,0.996,4.16
view1,37,view3,38,0.9985,7.2
view1,37,view3,39,0.9993,9.2
view1,37,view3,40,0.9961,9.64
view1,37,view3,42,0.9949,12.08
view1,37,view3,43,0.999,16.68
view1,37,view3,45,0.9979,18.44
view1,37,view3,46,0.9974,18.76
view1,37,view3,47,0.9989,20.12
view1,37,view3,48,0.9979,20.32
view1,37,view3,49,0.9992,21.96
view1,37,view3,50,0.9983,23.0
view1,37,view3,51,0.9989,26.72
view1,37,view3,52,0.9962,27.0
view1,37,view3,54,0.9979,28.56
view1,37,view3,55,0.9971,29.36
view1,37,view3,56,0.9959,35.0
view1,37,view3,57,0.9968,39.08
view1,37,view3,58,0.9958,40.16
view1,37,view3,59,0.9977,41.72
view1,37,view3,61,0.9985,45.92
view1,37,view3,62,0.9985,47.76
view1,37,view3,64,0.9981,53.92
view1,37,view3,65,0.9963,54.4
view1,37,view3,66,0.9991,56.48
