view_a,track_id_a,view_b,track_id_b,cosine_similarity,time_gap
view1,59,view3,6,1.0,22.84
view1,59,view3,15,1.0,28.76
view1,59,view3,16,1.0,24.4
view1,59,view3,24,1.0,18.4
view1,59,view3,28,1.0,7.0
view1,59,view3,29,1.0,12.0
view1,59,view3,33,1.0,7.76
view1,59,view3,34,1.0,16.4
view1,59,view3,37,1.0,0.0
view1,59,view3,39,1.0,0.0
view1,59,view3,44,1.0,2.0
view1,59,view3,49,1.0,4.52
view1,59,view3,53,1.0,0.0
view1,59,view3,62,1.0,0.8
view1,59,view3,66,1.0,0.0
view1,59,view3,70,1.0,0.0
view1,59,view3,71,1.0,0.0
view1,59,view3,73,1.0,0.0
view1,59,view3,77,1.0,0.0
view1,59,view3,79,1.0,1.16
view1,59,view3,81,1.0,2.48
view1,59,view3,82,1.0,3.36
view1,59,view3,88,1.0,6.12
view1,59,view3,90,1.0,7.72
view1,59,view3,94,1.0,8.72
view1,59,view3,96,1.0,10.8
view1,59,view3,99,1.0,11.56
view1,59,view3,100,1.0,11.92
view1,59,view3,106,1.0,14.76
view1,59,view3,108,1.0,15.64
view1,59,view3,109,1.0,16.64
view1,59,view3,113,1.0,18.12
view1,59,view3,119,1.0,18.48
view1,59,view3,121,1.0,19.32
view1,59,view3,124,1.0,20.44
view1,59,view3,128,1.0,22.72
view1,59,view3,129,1.0,23.0
view1,59,view3,131,1.0,25.44
view1,59,view3,136,1.0,26.88
view1,59,view3,144,1.0,29.64
view1,59,view3,150,1.0,32.4
view1,59,view3,153,1.0,34.76
view1,59,view3,154,1.0,35.68
view1,59,view3,157,1.0,37.88
view1,59,view3,163,1.0,40.24
view1,59,view3,165,1.0,40.32
view1,59,view3,169,1.0,40.84
view1,59,view3,181,1.0,43.48
view1,59,view3,186,1.0,46.76
view1,59,view3,188,1.0,47.6
view1,59,view3,195,1.0,48.76
view1,59,view3,202,1.0,51.08
view1,59,view3,203,1.0,51.12
view1,59,view3,205,1.0,51.52
view1,59,view3,206,1.0,52.8
view1,59,view3,209,1.0,53.64
view1,59,view3,212,1.0,54.04
view1,59,view3,214,1.0,55.4
view1,59,view3,215,1.0,57.6
view1,59,view3,216,1.0,57.72
view1,59,view3,217,1.0,57.96
view1,59,view3,223,1.0,60.28
view1,59,view3,225,1.0,60.92
view1,59,view3,227,1.0,61.72
view1,59,view3,230,1.0,62.6
view1,59,view3,231,1.0,62.68
view1,59,view3,233,1.0,65.84
view1,59,view3,236,1.0,67.8
view1,59,view3,240,1.0,69.96
view1,59,view3,243,1.0,71.04
view1,59,view3,244,1.0,72.12
view1,59,view3,252,1.0,76.64
view1,59,view3,256,1.0,78.4
view1,59,view3,260,1.0,80.56
view1,59,view3,266,1.0,84.68
view1,59,view3,267,1.0,84.76
view1,59,view3,269,1.0,85.32
view1,59,view3,272,1.0,86.92
view1,59,view3,280,1.0,91.44
view1,59,view3,282,1.0,92.28
view1,61,view2,2,0.9999,30.44
view1,61,view2,18,0.9999,0.0
view1,61,view2,21,0.9999,39.04
view1,61,view2,26,1.0,33.68
view1,61,view2,27,0.9999,36.48
view1,61,view2,30,1.0,29.8
view1,61,view2,31,0.9999,21.6
view1,61,view2,33,0.9999,25.96
view1,61,view2,36,0.9999,26.76
view1,61,view2,39,0.9999,10.16
view1,61,view2,41,0.9999,24.48
view1,61,view2,49,0.9999,21.48
view1,61,view2,51,0.9999,16.28
view1,61,view2,62,0.9999,15.4
view1,61,view2,63,0.9999,12.64
view1,61,view2,70,0.9999,12.28
view1,61,view2,71,0.9999,4.12
view1,61,view2,73,0.9999,0.0
view1,61,view2,75,0.9999,7.88
view1,61,view2,76,0.9999,6.56
view1,61,view2,87,0.9999,4.84
view1,61,view2,90,0.9999,0.0
view1,61,view2,91,0.9999,0.0
view1,61,view2,92,0.9999,0.52
view1,61,view2,102,0.9999,0.0
view1,61,view2,116,0.9999,0.0
view1,61,view2,117,0.9999,0.0
view1,61,view2,128,0.9999,0.0
view1,61,view2,143,0.9999,0.0
view1,61,view2,145,0.9999,0.0
view1,61,view2,150,0.9999,0.0
view1,61,view2,151,0.9999,0.0
view1,61,view2,153,1.0,0.0
view1,61,view2,154,0.9999,0.0
view1,61,view2,155,0.9999,0.0
view1,61,view2,161,0.9999,0.0
view1,61,view2,170,0.9999,0.0
view1,61,view2,176,0.9999,0.0
view1,61,view2,185,0.9999,0.0
view1,61,view2,187,1.0,0.0
view1,61,view2,194,0.9999,0.28
view1,61,view2,199,0.9999,2.36
view1,61,view2,200,0.9999,2.64
view1,61,view2,202,0.9999,4.04
view1,61,view2,204,0.9999,4.24
view1,61,view2,219,0.9999,7.2
view1,61,view2,223,0.9999,8.24
view1,61,view2,230,0.9999,10.12
view1,61,view2,238,0.9999,11.64
view1,61,view2,247,0.9999,13.48
view1,61,view2,253,0.9999,15.84
view1,61,view2,257,0.9999,17.32
view1,61,view2,262,0.9999,19.92
view1,61,view2,275,1.0,24.0
view1,61,view2,281,0.9999,25.16
view1,61,view2,286,0.9999,27.44
view1,61,view2,288,0.9999,27.6
view1,61,view2,296,0.9999,31.08
view1,61,view2,299,0.9999,32.12
view1,61,view2,311,0.9999,35.48
view1,61,view2,316,0.9999,39.0
view1,61,view2,324,0.9999,42.0
view1,61,view2,327,1.0,42.84
view1,61,view2,340,0.9999,46.08
view1,61,view2,347,1.0,47.76
view1,61,view2,349,0.9999,49.16
view1,61,view2,354,0.9999,50.72
view1,61,view2,355,0.9999,51.12
view1,61,view2,357,0.9999,51.72
view1,61,view2,361,0.9999,52.44
view1,61,view2,365,0.9999,54.44
view1,61,view2,375,0.9999,56.08
view1,61,view2,376,0.9999,56.28
view1,61,view2,379,0.9999,56.68
view1,61,view2,389,1.0,61.52
view1,61,view2,390,0.9999,61.92
view1,61,view2,391,0.9999,62.28
view1,61,view2,395,0.9999,64.04
view1,61,view2,397,0.9999,66.64
view1,61,view2,400,0.9999,67.48
view1,61,view2,401,0.9999,67.56
view1,61,view3,2,1.0,46.6
view1,61,view3,5,1.0,24.16
view1,61,view3,6,1.0,22.92
view1,61,view3,15,1.0,28.84
view1,61,view3,16,1.0,24.48
view1,61,view3,24,1.0,18.48
view1,61,view3,28,1.0,7.08
view1,61,view3,29,1.0,12.08
view1,61,view3,33,1.0,7.84
view1,61,view3,34,1.0,16.48
view1,61,view3,37,1.0,0.0
view1,61,view3,39,1.0,0.0
view1,61,view3,44,1.0,2.08
view1,61,view3,49,1.0,4.6
view1,61,view3,53,1.0,0.0
view1,61,view3,62,1.0,0.88
view1,61,view3,66,1.0,0.0
view1,61,view3,70,1.0,0.0
view1,61,view3,71,1.0,0.0
view1,61,view3,73,1.0,0.0
view1,61,view3,77,1.0,0.0
view1,61,view3,79,1.0,0.0
view1,61,view3,81,1.0,0.0
view1,61,view3,82,1.0,0.0
view1,61,view3,88,1.0,0.0
view1,61,view3,90,1.0,0.0
view1,61,view3,94,1.0,0.0
view1,61,view3,96,1.0,0.0
view1,61,view3,99,1.0,0.0
view1,61,view3,100,1.0,0.0
view1,61,view3,106,1.0,0.0
view1,61,view3,108,1.0,0.0
view1,61,view3,109,1.0,0.0
view1,61,view3,113,1.0,0.0
view1,61,view3,119,1.0,0.0
view1,61,view3,121,1.0,0.0
view1,61,view3,124,1.0,0.0
view1,61,view3,128,1.0,0.0
view1,61,view3,129,1.0,0.0
view1,61,view3,131,1.0,1.08
view1,61,view3,136,1.0,2.52
view1,61,view3,144,1.0,5.28
view1,61,view3,150,1.0,8.04
view1,61,view3,153,1.0,10.4
view1,61,view3,154,1.0,11.32
view1,61,view3,157,1.0,13.52
view1,61,view3,163,1.0,15.88
view1,61,view3,165,1.0,15.96
view1,61,view3,169,1.0,16.48
view1,61,view3,181,1.0,19.12
view1,61,view3,186,1.0,22.4
view1,61,view3,188,1.0,23.24
view1,61,view3,195,1.0,24.4
view1,61,view3,202,1.0,26.72
view1,61,view3,203,1.0,26.76
view1,61,view3,205,1.0,27.16
view1,61,view3,206,1.0,28.44
view1,61,view3,209,1.0,29.28
view1,61,view3,212,1.0,29.68
view1,61,view3,214,1.0,31.04
view1,61,view3,215,1.0,33.24
view1,61,view3,216,1.0,33.36
view1,61,view3,217,1.0,33.6
view1,61,view3,223,1.0,35.92
view1,61,view3,225,1.0,36.56
view1,61,view3,227,1.0,37.36
view1,61,view3,230,1.0,38.24
view1,61,view3,231,1.0,38.32
view1,61,view3,233,1.0,41.48
view1,61,view3,236,1.0,43.44
view1,61,view3,240,1.0,45.6
view1,61,view3,243,1.0,46.68
view1,61,view3,244,1.0,47.76
view1,61,view3,252,1.0,52.28
view1,61,view3,256,1.0,54.04
view1,61,view3,260,1.0,56.2
view1,61,view3,266,1.0,60.32
view1,61,view3,267,1.0,60.4
view1,61,view3,269,1.0,60.96
view1,61,view3,272,1.0,62.56
view1,61,view3,280,1.0,67.08
view1,61,view3,282,1.0,67.92
view1,72,view2,2,0.9999,36.92
view1,72,view2,18,0.9999,0.0
view1,72,view2,21,1.0,45.52
view1,72,view2,26,1.0,40.16
view1,72,view2,27,0.9999,42.96
view1,72,view2,30,1.0,36.28
view1,72,view2,31,0.9999,28.08
view1,72,view2,33,0.9999,32.44
view1,72,view2,36,1.0,33.24
view1,72,view2,39,0.9999,16.64
view1,72,view2,41,0.9999,30.96
view1,72,view2,49,0.9999,27.96
view1,72,view2,51,0.9999,22.76
view1,72,view2,62,0.9999,21.88
view1,72,view2,63,0.9999,19.12
view1,72,view2,70,0.9999,18.76
view1,72,view2,71,0.9999,10.6
view1,72,view2,73,0.9999,0.0
view1,72,view2,75,0.9999,14.36
view1,72,view2,76,1.0,13.04
view1,72,view2,87,0.9999,11.32
view1,72,view2,90,0.9999,0.0
view1,72,view2,91,0.9999,0.8
view1,72,view2,92,1.0,7.0
view1,72,view2,102,1.0,4.72
view1,72,view2,116,0.9999,0.0
view1,72,view2,117,1.0,0.28
view1,72,view2,128,1.0,4.08
view1,72,view2,143,0.9999,5.88
view1,72,view2,145,0.9999,6.8
view1,72,view2,150,0.9999,7.08
view1,72,view2,151,0.9999,7.16
view1,72,view2,153,1.0,7.68
view1,72,view2,154,0.9999,7.8
view1,72,view2,155,0.9999,8.12
view1,72,view2,161,0.9999,11.72
view1,72,view2,170,1.0,16.2
view1,72,view2,176,0.9999,16.8
view1,72,view2,185,0.9999,21.04
view1,72,view2,187,1.0,22.0
view1,72,view2,194,0.9999,24.68
view1,72,view2,199,0.9999,26.76
view1,72,view2,200,0.9999,27.04
view1,72,view2,202,0.9999,28.44
view1,72,view2,204,0.9999,28.64
view1,72,view2,219,0.9999,31.6
view1,72,view2,223,0.9999,32.64
view1,72,view2,230,1.0,34.52
view1,72,view2,238,0.9999,36.04
view1,72,view2,247,0.9999,37.88
view1,72,view2,253,0.9999,40.24
view1,72,view2,257,0.9999,41.72
view1,72,view2,262,0.9999,44.32
view1,72,view2,275,1.0,48.4
view1,72,view2,281,0.9999,49.56
view1,72,view2,286,0.9999,51.84
view1,72,view2,288,0.9999,52.0
view1,72,view2,296,0.9999,55.48
view1,72,view2,299,0.9999,56.52
view1,72,view2,311,0.9999,59.88
view1,72,view2,316,0.9999,63.4
view1,72,view2,324,0.9999,66.4
view1,72,view2,327,1.0,67.24
view1,72,view2,340,0.9999,70.48
view1,72,view2,347,1.0,72.16
view1,72,view2,349,0.9999,73.56
view1,72,view2,354,0.9999,75.12
view1,72,view2,355,0.9999,75.52
view1,72,view2,357,0.9999,76.12
view1,72,view2,361,0.9999,76.84
view1,72,view2,365,0.9999,78.84
view1,72,view2,375,0.9999,80.48
view1,72,view2,376,0.9999,80.68
view1,72,view2,379,0.9999,81.08
view1,72,view2,389,1.0,85.92
view1,72,view2,390,0.9999,86.32
view1,72,view2,391,0.9999,86.68
view1,72,view2,395,0.9999,88.44
view1,72,view2,397,0.9999,91.04
view1,72,view2,400,0.9999,91.88
view1,72,view2,401,0.9999,91.96
view1,72,view3,2,1.0,53.08
view1,72,view3,5,1.0,30.64
view1,72,view3,6,1.0,29.4
view1,72,view3,15,1.0,35.32
view1,72,view3,16,1.0,30.96
view1,72,view3,24,1.0,24.96
view1,72,view3,28,1.0,13.56
view1,72,view3,29,1.0,18.56
view1,72,view3,33,1.0,14.32
view1,72,view3,34,1.0,22.96
view1,72,view3,37,1.0,0.0
view1,72,view3,39,1.0,0.0
view1,72,view3,44,1.0,8.56
view1,72,view3,49,1.0,11.08
view1,72,view3,53,1.0,5.0
view1,72,view3,62,1.0,7.36
view1,72,view3,66,1.0,0.0
view1,72,view3,70,1.0,3.56
view1,72,view3,71,1.0,0.0
view1,72,view3,73,1.0,0.28
view1,72,view3,77,1.0,0.0
view1,72,view3,79,1.0,1.2
view1,72,view3,81,1.0,2.52
view1,72,view3,82,1.0,3.4
view1,72,view3,88,1.0,6.16
view1,72,view3,90,1.0,7.76
view1,72,view3,94,1.0,8.76
view1,72,view3,96,1.0,10.84
view1,72,view3,99,1.0,11.6
view1,72,view3,100,1.0,11.96
view1,72,view3,106,1.0,14.8
view1,72,view3,108,1.0,15.68
view1,72,view3,109,1.0,16.68
view1,72,view3,113,1.0,18.16
view1,72,view3,119,1.0,18.52
view1,72,view3,121,1.0,19.36
view1,72,view3,124,1.0,20.48
view1,72,view3,128,1.0,22.76
view1,72,view3,129,1.0,23.04
view1,72,view3,131,1.0,25.48
view1,72,view3,136,1.0,26.92
view1,72,view3,144,1.0,29.68
view1,72,view3,150,1.0,32.44
view1,72,view3,153,1.0,34.8
view1,72,view3,154,1.0,35.72
view1,72,view3,157,1.0,37.92
view1,72,view3,163,1.0,40.28
view1,72,view3,165,1.0,40.36
view1,72,view3,169,1.0,40.88
view1,72,view3,181,1.0,43.52
view1,72,view3,186,1.0,46.8
view1,72,view3,188,1.0,47.64
view1,72,view3,195,1.0,48.8
view1,72,view3,202,1.0,51.12
view1,72,view3,203,1.0,51.16
view1,72,view3,205,1.0,51.56
view1,72,view3,206,1.0,52.84
view1,72,view3,209,1.0,53.68
view1,72,view3,212,1.0,54.08
view1,72,view3,214,1.0,55.44
view1,72,view3,215,1.0,57.64
view1,72,view3,216,1.0,57.76
view1,72,view3,217,1.0,58.0
view1,72,view3,223,1.0,60.32
view1,72,view3,225,1.0,60.96
view1,72,view3,227,1.0,61.76
view1,72,view3,230,1.0,62.64
view1,72,view3,231,1.0,62.72
view1,72,view3,233,1.0,65.88
view1,72,view3,236,1.0,67.84
view1,72,view3,240,1.0,70.0
view1,72,view3,243,1.0,71.08
view1,72,view3,244,1.0,72.16
view1,72,view3,252,1.0,76.68
view1,72,view3,256,1.0,78.44
view1,72,view3,260,1.0,80.6
view1,72,view3,266,1.0,84.72
view1,72,view3,267,1.0,84.8
view1,72,view3,269,1.0,85.36
view1,72,view3,272,1.0,86.96
view1,72,view3,280,1.0,91.48
view1,72,view3,282,1.0,92.32
view1,75,view2,2,0.9999,37.48
view1,75,view2,18,0.9999,0.0
view1,75,view2,21,1.0,46.08
view1,75,view2,26,1.0,40.72
view1,75,view2,27,0.9999,43.52
view1,75,view2,30,1.0,36.84
view1,75,view2,31,0.9999,28.64
view1,75,view2,33,0.9999,33.0
view1,75,view2,36,1.0,33.8
view1,75,view2,39,0.9999,17.2
view1,75,view2,41,0.9999,31.52
view1,75,view2,49,1.0,28.52
view1,75,view2,51,0.9999,23.32
view1,75,view2,62,1.0,22.44
view1,75,view2,63,0.9999,19.68
view1,75,view2,70,0.9999,19.32
view1,75,view2,71,0.9999,11.16
view1,75,view2,73,0.9999,0.0
view1,75,view2,75,0.9999,14.92
view1,75,view2,76,1.0,13.6
view1,75,view2,87,0.9999,11.88
view1,75,view2,90,0.9999,0.0
view1,75,view2,91,0.9999,1.36
view1,75,view2,92,1.0,7.56
view1,75,view2,102,1.0,5.28
view1,75,view2,116,0.9999,0.0
view1,75,view2,117,1.0,0.0
view1,75,view2,128,1.0,0.0
view1,75,view2,143,0.9999,0.0
view1,75,view2,145,0.9999,0.0
view1,75,view2,150,0.9999,0.0
view1,75,view2,151,0.9999,0.0
view1,75,view2,153,1.0,0.0
view1,75,view2,154,0.9999,0.0
view1,75,view2,155,0.9999,0.0
view1,75,view2,161,0.9999,0.28
view1,75,view2,170,1.0,4.76
view1,75,view2,176,0.9999,5.36
view1,75,view2,185,0.9999,9.6
view1,75,view2,187,1.0,10.56
view1,75,view2,194,0.9999,13.24
view1,75,view2,199,0.9999,15.32
view1,75,view2,200,0.9999,15.6
view1,75,view2,202,0.9999,17.0
view1,75,view2,204,0.9999,17.2
view1,75,view2,219,0.9999,20.16
view1,75,view2,223,0.9999,21.2
view1,75,view2,230,1.0,23.08
view1,75,view2,238,0.9999,24.6
view1,75,view2,247,0.9999,26.44
view1,75,view2,253,0.9999,28.8
view1,75,view2,257,0.9999,30.28
view1,75,view2,262,0.9999,32.88
view1,75,view2,275,1.0,36.96
view1,75,view2,281,0.9999,38.12
view1,75,view2,286,0.9999,40.4
view1,75,view2,288,0.9999,40.56
view1,75,view2,296,0.9999,44.04
view1,75,view2,299,0.9999,45.08
view1,75,view2,311,0.9999,48.44
view1,75,view2,316,0.9999,51.96
view1,75,view2,324,0.9999,54.96
view1,75,view2,327,1.0,55.8
view1,75,view2,340,0.9999,59.04
view1,75,view2,347,1.0,60.72
view1,75,view2,349,0.9999,62.12
view1,75,view2,354,0.9999,63.68
view1,75,view2,355,0.9999,64.08
view1,75,view2,357,1.0,64.68
view1,75,view2,361,0.9999,65.4
view1,75,view2,365,0.9999,67.4
view1,75,view2,375,0.9999,69.04
view1,75,view2,376,0.9999,69.24
view1,75,view2,379,0.9999,69.64
view1,75,view2,389,1.0,74.48
view1,75,view2,390,0.9999,74.88
view1,75,view2,391,0.9999,75.24
view1,75,view2,395,0.9999,77.0
view1,75,view2,397,0.9999,79.6
view1,75,view2,400,0.9999,80.44
view1,75,view2,401,0.9999,80.52
view1,75,view3,2,1.0,53.64
view1,75,view3,5,1.0,31.2
view1,75,view3,6,1.0,29.96
view1,75,view3,15,1.0,35.88
view1,75,view3,16,1.0,31.52
view1,75,view3,24,1.0,25.52
view1,75,view3,28,1.0,14.12
view1,75,view3,29,1.0,19.12
view1,75,view3,33,1.0,14.88
view1,75,view3,34,1.0,23.52
view1,75,view3,37,1.0,0.0
view1,75,view3,39,1.0,0.0
view1,75,view3,44,1.0,9.12
view1,75,view3,49,1.0,11.64
view1,75,view3,53,1.0,5.56
view1,75,view3,62,1.0,7.92
view1,75,view3,66,1.0,0.0
view1,75,view3,70,1.0,4.12
view1,75,view3,71,1.0,0.0
view1,75,view3,73,1.0,0.84
view1,75,view3,77,1.0,0.32
view1,75,view3,79,1.0,0.0
view1,75,view3,81,1.0,0.0
view1,75,view3,82,1.0,0.0
view1,75,view3,88,1.0,0.0
view1,75,view3,90,1.0,0.0
view1,75,view3,94,1.0,0.0
view1,75,view3,96,1.0,0.0
view1,75,view3,99,1.0,0.16
view1,75,view3,100,1.0,0.52
view1,75,view3,106,1.0,3.36
view1,75,view3,108,1.0,4.24
view1,75,view3,109,1.0,5.24
view1,75,view3,113,1.0,6.72
view1,75,view3,119,1.0,7.08
view1,75,view3,121,1.0,7.92
view1,75,view3,124,1.0,9.04
view1,75,view3,128,1.0,11.32
view1,75,view3,129,1.0,11.6
view1,75,view3,131,1.0,14.04
view1,75,view3,136,1.0,15.48
view1,75,view3,144,1.0,18.24
view1,75,view3,150,1.0,21.0
view1,75,view3,153,1.0,23.36
view1,75,view3,154,1.0,24.28
view1,75,view3,157,1.0,26.48
view1,75,view3,163,1.0,28.84
view1,75,view3,165,1.0,28.92
view1,75,view3,169,1.0,29.44
view1,75,view3,181,1.0,32.08
view1,75,view3,186,1.0,35.36
view1,75,view3,188,1.0,36.2
view1,75,view3,195,1.0,37.36
view1,75,view3,202,1.0,39.68
view1,75,view3,203,1.0,39.72
view1,75,view3,205,1.0,40.12
view1,75,view3,206,1.0,41.4
view1,75,view3,209,1.0,42.24
view1,75,view3,212,1.0,42.64
view1,75,view3,214,1.0,44.0
view1,75,view3,215,1.0,46.2
view1,75,view3,216,1.0,46.32
view1,75,view3,217,1.0,46.56
view1,75,view3,223,1.0,48.88
view1,75,view3,225,1.0,49.52
view1,75,view3,227,1.0,50.32
view1,75,view3,230,1.0,51.2
view1,75,view3,231,1.0,51.28
view1,75,view3,233,1.0,54.44
view1,75,view3,236,1.0,56.4
view1,75,view3,240,1.0,58.56
view1,75,view3,243,1.0,59.64
view1,75,view3,244,1.0,60.72
view1,75,view3,252,1.0,65.24
view1,75,view3,256,1.0,67.0
view1,75,view3,260,1.0,69.16
view1,75,view3,266,1.0,73.28
view1,75,view3,267,1.0,73.36
view1,75,view3,269,1.0,73.92
view1,75,view3,272,1.0,75.52
view1,75,view3,280,1.0,80.04
view1,75,view3,282,1.0,80.88
view1,77,view2,2,0.9999,37.76
view1,77,view2,18,0.9999,0.0
view1,77,view2,21,0.9999,46.36
view1,77,view2,26,0.9999,41.0
view1,77,view2,27,0.9999,43.8
view1,77,view2,30,0.9999,37.12
view1,77,view2,31,0.9999,28.92
view1,77,view2,33,0.9999,33.28
view1,77,view2,36,0.9999,34.08
view1,77,view2,39,0.9999,17.48
view1,77,view2,41,0.9999,31.8
view1,77,view2,49,0.9999,28.8
view1,77,view2,51,0.9999,23.6
view1,77,view2,62,0.9999,22.72
view1,77,view2,63,0.9999,19.96
view1,77,view2,70,0.9999,19.6
view1,77,view2,71,0.9999,11.44
view1,77,view2,73,0.9999,0.0
view1,77,view2,75,0.9999,15.2
view1,77,view2,76,0.9999,13.88
view1,77,view2,87,0.9999,12.16
view1,77,view2,90,0.9999,0.0
view1,77,view2,91,0.9999,1.64
view1,77,view2,92,0.9999,7.84
view1,77,view2,102,0.9999,5.56
view1,77,view2,116,0.9999,0.0
view1,77,view2,117,0.9999,0.0
view1,77,view2,128,0.9999,1.4
view1,77,view2,143,0.9999,3.2
view1,77,view2,145,0.9999,4.12
view1,77,view2,150,0.9999,4.4
view1,77,view2,151,0.9999,4.48
view1,77,view2,153,0.9999,5.0
view1,77,view2,154,0.9999,5.12
view1,77,view2,155,0.9999,5.44
view1,77,view2,161,0.9999,9.04
view1,77,view2,170,0.9999,13.52
view1,77,view2,176,0.9999,14.12
view1,77,view2,185,0.9999,18.36
view1,77,view2,187,0.9999,19.32
view1,77,view2,194,0.9999,22.0
view1,77,view2,199,0.9999,24.08
view1,77,view2,200,0.9999,24.36
view1,77,view2,202,0.9999,25.76
view1,77,view2,204,0.9999,25.96
view1,77,view2,219,0.9999,28.92
view1,77,view2,223,0.9999,29.96
view1,77,view2,230,0.9999,31.84
view1,77,view2,238,0.9999,33.36
view1,77,view2,247,0.9999,35.2
view1,77,view2,253,0.9999,37.56
view1,77,view2,257,0.9999,39.04
view1,77,view2,262,0.9999,41.64
view1,77,view2,275,0.9999,45.72
view1,77,view2,281,0.9999,46.88
view1,77,view2,286,0.9999,49.16
view1,77,view2,288,0.9999,49.32
view1,77,view2,296,0.9999,52.8
view1,77,view2,299,0.9999,53.84
view1,77,view2,311,0.9999,57.2
view1,77,view2,316,0.9999,60.72
view1,77,view2,324,0.9999,63.72
view1,77,view2,327,0.9999,64.56
view1,77,view2,340,0.9999,67.8
view1,77,view2,347,0.9999,69.48
view1,77,view2,349,0.9999,70.88
view1,77,view2,354,0.9999,72.44
view1,77,view2,355,0.9999,72.84
view1,77,view2,357,0.9999,73.44
view1,77,view2,361,0.9999,74.16
view1,77,view2,365,0.9999,76.16
view1,77,view2,375,0.9999,77.8
view1,77,view2,376,0.9999,78.0
view1,77,view2,379,0.9999,78.4
view1,77,view2,389,0.9999,83.24
view1,77,view2,390,0.9999,83.64
view1,77,view2,391,0.9999,84.0
view1,77,view2,395,0.9999,85.76
view1,77,view2,397,0.9999,88.36
view1,77,view2,400,0.9999,89.2
view1,77,view2,401,0.9999,89.28
view1,77,view3,2,1.0,53.92
view1,77,view3,5,1.0,31.48
view1,77,view3,6,1.0,30.24
view1,77,view3,15,1.0,36.16
view1,77,view3,16,1.0,31.8
view1,77,view3,24,1.0,25.8
view1,77,view3,28,1.0,14.4
view1,77,view3,29,1.0,19.4
view1,77,view3,33,1.0,15.16
view1,77,view3,34,1.0,23.8
view1,77,view3,37,1.0,0.0
view1,77,view3,39,1.0,0.0
view1,77,view3,44,1.0,9.4
view1,77,view3,49,1.0,11.92
view1,77,view3,53,1.0,5.84
view1,77,view3,62,1.0,8.2
view1,77,view3,66,1.0,0.0
view1,77,view3,70,1.0,4.4
view1,77,view3,71,1.0,0.0
view1,77,view3,73,1.0,1.12
view1,77,view3,77,1.0,0.6
view1,77,view3,79,1.0,0.0
view1,77,view3,81,1.0,0.0
view1,77,view3,82,1.0,0.72
view1,77,view3,88,1.0,3.48
view1,77,view3,90,1.0,5.08
view1,77,view3,94,1.0,6.08
view1,77,view3,96,1.0,8.16
view1,77,view3,99,1.0,8.92
view1,77,view3,100,1.0,9.28
view1,77,view3,106,1.0,12.12
view1,77,view3,108,1.0,13.0
view1,77,view3,109,1.0,14.0
view1,77,view3,113,1.0,15.48
view1,77,view3,119,1.0,15.84
view1,77,view3,121,1.0,16.68
view1,77,view3,124,1.0,17.8
view1,77,view3,128,1.0,20.08
view1,77,view3,129,1.0,20.36
view1,77,view3,131,1.0,22.8
view1,77,view3,136,1.0,24.24
view1,77,view3,144,1.0,27.0
view1,77,view3,150,1.0,29.76
view1,77,view3,153,1.0,32.12
view1,77,view3,154,1.0,33.04
view1,77,view3,157,1.0,35.24
view1,77,view3,163,1.0,37.6
view1,77,view3,165,1.0,37.68
view1,77,view3,169,1.0,38.2
view1,77,view3,181,1.0,40.84
view1,77,view3,186,1.0,44.12
view1,77,view3,188,1.0,44.96
view1,77,view3,195,1.0,46.12
view1,77,view3,202,1.0,48.44
view1,77,view3,203,1.0,48.48
view1,77,view3,205,1.0,48.88
view1,77,view3,206,1.0,50.16
view1,77,view3,209,1.0,51.0
view1,77,view3,212,1.0,51.4
view1,77,view3,214,1.0,52.76
view1,77,view3,215,1.0,54.96
view1,77,view3,216,1.0,55.08
view1,77,view3,217,1.0,55.32
view1,77,view3,223,1.0,57.64
view1,77,view3,225,1.0,58.28
view1,77,view3,227,1.0,59.08
view1,77,view3,230,1.0,59.96
view1,77,view3,231,1.0,60.04
view1,77,view3,233,1.0,63.2
view1,77,view3,236,1.0,65.16
view1,77,view3,240,1.0,67.32
view1,77,view3,243,1.0,68.4
view1,77,view3,244,1.0,69.48
view1,77,view3,252,1.0,74.0
view1,77,view3,256,1.0,75.76
view1,77,view3,260,1.0,77.92
view1,77,view3,266,1.0,82.04
view1,77,view3,267,1.0,82.12
view1,77,view3,269,1.0,82.68
view1,77,view3,272,1.0,84.28
view1,77,view3,280,1.0,88.8
view1,77,view3,282,1.0,89.64
view1,78,view2,2,0.9999,37.88
view1,78,view2,18,0.9999,0.0
view1,78,view2,21,0.9999,46.48
view1,78,view2,26,0.9999,41.12
view1,78,view2,27,0.9999,43.92
view1,78,view2,30,0.9999,37.24
view1,78,view2,31,0.9999,29.04
view1,78,view2,33,0.9999,33.4
view1,78,view2,36,0.9999,34.2
view1,78,view2,39,0.9999,17.6
view1,78,view2,41,0.9999,31.92
view1,78,view2,49,0.9999,28.92
view1,78,view2,51,0.9999,23.72
view1,78,view2,62,0.9999,22.84
view1,78,view2,63,0.9999,20.08
view1,78,view2,70,0.9999,19.72
view1,78,view2,71,0.9999,11.56
view1,78,view2,73,0.9999,0.0
view1,78,view2,75,0.9999,15.32
view1,78,view2,76,0.9999,14.0
view1,78,view2,87,0.9999,12.28
view1,78,view2,90,0.9999,0.0
view1,78,view2,91,0.9999,1.76
view1,78,view2,92,0.9999,7.96
view1,78,view2,102,0.9999,5.68
view1,78,view2,116,0.9999,0.0
